player_name,player_id,season,season_type,team,G,poss,min_played,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Bruce Brown,brownbr01,2021,PO,BRK,65,112,54,-2.030615263,-3.072506274,-5.103121538,-13.95789852,-6.266367371,-20.22426589,-4.705083038,-3.928176647,-8.633259685,-0.166223644,0,-0.166223644,-6.452023355,-3.358470041,-9.810493395,-0.555252599
Bruce Brown,brownbr01,2021,RS,BRK,65,3030,1451,0.644191378,0.555439151,1.199630529,1.642390281,-1.197669769,0.444720512,0.833393145,0.239554261,1.072947405,2.810546851,2.810546851,0,1.025975421,0.474129684,1.500105105,-0.698662693
Charlie Brown Jr.,brownch02,2021,RS,OKC,9,331,152,-3.968158053,-3.711826029,-7.679984082,-0.663407012,-0.440652865,-1.104059877,-3.389438942,-3.196456729,-6.585895671,-0.297793837,-0.297793837,0,-3.375581026,-2.938853775,-6.314434801,0.108144746
Jaylen Brown,brownja02,2021,RS,BOS,58,4172,1999,2.316299864,0.203003513,2.519303376,-0.128223712,-0.811632578,-0.93985629,1.935045707,0.006138574,1.941184281,4.833001062,4.833001062,0,2.346594484,0.523235769,2.869830253,1.023800894
Moses Brown,brownmo01,2021,RS,OKC,43,2008,920,-1.741291247,1.256462057,-0.48482919,-4.500678979,-4.484078252,-8.98475723,-2.312155687,0.180260395,-2.131895292,0.290772529,0.290772529,0,-3.295273096,-0.234537944,-3.52981104,0.224161645
Sterling Brown,brownst02,2021,RS,HOU,51,2615,1229,-1.11555641,-1.152323171,-2.267879582,-2.355802477,0.67934509,-1.676457387,-1.418765925,-0.790577664,-2.209343589,0.33843516,0.33843516,0,-2.116564001,-0.606999308,-2.723563309,-0.171494995
Troy Brown Jr.,browntr01,2021,RS,CHI,13,478,237,0.118269202,1.2470617,1.365330902,5.858952173,3.119664319,8.978616492,1.362971579,1.722239494,3.085211074,0.70011066,0.70011066,0,0.593640676,0.907233655,1.500874332,-0.782517203
Troy Brown Jr.,browntr01,2021,RS,WAS,21,617,287,-3.491634788,-6.190397348,-9.682032136,-3.827307808,-2.577788425,-6.405096232,-3.754981443,-5.788582145,-9.543563588,-0.993184772,-0.993184772,0,-3.235774475,-5.289105967,-8.524880443,-0.160288983
Jalen Brunson,brunsja01,2021,PO,DAL,68,113,60,5.457752189,-0.693169885,4.764582304,-20.58966986,-27.16617437,-47.75584423,0.150122735,-6.333025242,-6.182902508,-0.104684961,0,-0.104684961,0.966039383,-8.490647662,-7.524608279,-3.341347009
Jalen Brunson,brunsja01,2021,RS,DAL,68,3494,1697,2.132312448,-0.644743774,1.487568673,-0.174878974,2.606396276,2.431517302,1.744022687,-0.008254785,1.735767902,3.848658216,3.848658216,0,1.720630597,-0.162231121,1.558399476,-0.914179349
Elijah Bryant,bryanel01,2021,PO,MIL,1,24,12,-2.503841884,4.523500125,2.019658241,-20.56038067,11.91286062,-8.647520051,-6.535244391,6.15981549,-0.375428901,0.014529046,0,0.014529046,-5.771233892,2.467017048,-3.304216844,-3.036189918
Elijah Bryant,bryanel01,2021,RS,MIL,1,71,32,0.043109691,-6.305466381,-6.26235669,6.85111453,2.483656115,9.334770645,1.410473167,-4.928170509,-3.517697342,-0.012644183,-0.012644183,0,3.173006524,-6.168137503,-2.995130979,0.889817058
Thomas Bryant,bryanth01,2021,RS,WAS,10,606,271,-0.755634069,0.209721025,-0.545913044,1.531727723,-1.959027786,-0.427300064,-0.315048091,-0.206599138,-0.521647229,0.30921882,0.30921882,0,-1.251484653,0.768204981,-0.483279672,0.366215743
Reggie Bullock,bullore01,2021,PO,NYK,65,175,88,-1.341975541,4.293857463,2.951881922,-6.374508562,7.367457261,0.992948698,-2.38541897,5.092608608,2.707189638,0.250634108,0,0.250634108,-3.066218841,6.987268809,3.921049968,-0.799872101
Reggie Bullock,bullore01,2021,RS,NYK,65,3950,1949,-0.237795691,-0.392390622,-0.630186313,-0.238969219,0.014446882,-0.224522337,-0.233730955,-0.366207481,-0.599938437,2.131387821,2.131387821,0,-0.592546498,0.336865463,-0.255681035,-0.31124288
Trey Burke,burketr01,2021,RS,DAL,62,1896,911,-0.014504115,-1.522156681,-1.536660796,-0.015128018,0.376897525,0.361769508,-0.050562767,-1.22175007,-1.272312838,0.683204484,0.683204484,0,0.341013662,-1.672218235,-1.331204573,-0.531182808
Alec Burks,burksal01,2021,PO,NYK,49,163,79,3.399269163,3.271028377,6.67029754,3.205101376,9.649633515,12.85473489,3.694625905,4.691396691,8.386022597,0.466916826,0,0.466916826,1.093365212,5.304287323,6.397652535,0.844905326
Alec Burks,burksal01,2021,RS,NYK,49,2542,1255,1.99779476,-0.146748092,1.851046668,-0.595739162,2.918325069,2.322585907,1.594162757,0.446916014,2.04107877,3.047523081,3.047523081,0,1.105935093,0.185093813,1.291028907,-0.665206254
Jimmy Butler,butleji01,2021,PO,MIA,52,325,154,-3.220277944,2.428709125,-0.791568819,-4.340841548,-18.27784924,-22.61869079,-3.429645239,-1.765131438,-5.194776677,-0.195423252,0,-0.195423252,-4.992806159,-1.441627105,-6.434433264,-1.328865573
Jimmy Butler,butleji01,2021,RS,MIA,52,3553,1745,5.268004801,2.315952795,7.583957596,0.053707133,3.579922222,3.633629355,4.521590227,2.704537579,7.226127806,8.860354908,8.860354908,0,4.262542604,2.845229762,7.107772366,-0.243088139
Bruno Caboclo,cabocbr01,2021,RS,HOU,6,81,36,-9.638388308,5.243337514,-4.395050795,-7.259725608,13.76829837,6.50857276,-9.6181601,7.426894437,-2.191265662,0.010522426,0.010522426,0,-6.299899835,3.375594574,-2.924305261,2.558660036
Devontae Cacok,cacokde01,2021,RS,LAL,20,215,98,-1.343201156,1.575557514,0.232356358,5.6420376,4.925339842,10.56737744,0.059300497,2.288509819,2.347810316,0.256614121,0.256614121,0,-0.504285528,0.751338078,0.24705255,0.683629051
Kentavious Caldwell-Pope,caldwke01,2021,PO,LAL,67,179,91,-3.242208494,1.314040108,-1.928168386,14.58030268,10.98545581,25.56575849,0.281114285,3.231742517,3.512856802,0.296982807,0,0.296982807,0.035767004,8.753924914,8.789691917,-0.949805032
Kentavious Caldwell-Pope,caldwke01,2021,RS,LAL,67,3943,1902,-0.793163898,0.419106267,-0.374057631,1.651024059,0.656813002,2.30783706,-0.304334774,0.454947988,0.150613214,2.813248355,2.813248355,0,-0.862631614,1.065689046,0.203057432,-0.054093133
Facundo Campazzo,campafa01,2021,PO,DEN,65,243,121,3.886850099,-0.014768316,3.872081783,7.313267021,-10.04296985,-2.729702829,4.847138458,-2.051771963,2.795366495,0.355243948,0,0.355243948,1.575510847,0.525030817,2.100541664,0.601599621
Facundo Campazzo,campafa01,2021,RS,DEN,65,2942,1425,0.194710017,2.895511017,3.090221035,-3.742755838,3.426655073,-0.316100765,-0.663494436,3.166808141,2.503313705,3.821454418,3.821454418,0,-0.282256006,3.539779198,3.257523192,0.055823802
Vlatko Cancar,cancavl01,2021,PO,DEN,41,22,11,3.215351139,-2.95713041,0.25822073,-23.43884088,15.06584596,-8.372994919,-2.092021389,0.549888132,-1.542133257,0.007059657,0,0.007059657,-6.796910061,-4.985167336,-11.7820774,0.956295028
Vlatko Cancar,cancavl01,2021,RS,DEN,41,619,281,-3.331888886,-1.890207373,-5.22209626,-10.95626841,-1.174956477,-12.13122488,-5.186116563,-1.880149928,-7.066266491,-0.623739703,-0.623739703,0,-4.254670104,-3.208078325,-7.462748429,0.80495867
Devin Cannady,cannade01,2021,RS,ORL,8,159,74,0.519370107,-1.857728116,-1.33835801,-4.607465372,-0.331678555,-4.939143927,-0.384306643,-1.573146832,-1.957453475,0.029873257,0.029873257,0,-2.415326362,-2.376181961,-4.791508323,-0.165957077
Clint Capela,capelca01,2021,PO,ATL,63,210,105,-1.389452703,10.98242991,9.592977209,15.09064731,-1.934187864,13.15645945,1.872186827,8.855599717,10.72778654,0.738233701,0,0.738233701,5.139124558,7.569569936,12.70869449,-0.845134287
Clint Capela,capelca01,2021,RS,ATL,63,3931,1898,0.815687321,5.142099612,5.957786933,3.115455914,3.865502551,6.980958464,1.312571017,5.18252727,6.495098286,8.870107023,8.870107023,0,1.009454244,4.617524889,5.626979133,-0.930210379
Vernon Carey Jr.,careyve01,2021,RS,CHA,19,241,115,-4.969266238,1.872622307,-3.096643931,-3.074779514,0.713428923,-2.361350591,-4.852977332,1.770348845,-3.082628487,-0.019528202,-0.019528202,0,-4.765601088,-1.584591264,-6.350192352,0.061520407
Jevon Carter,carteje01,2021,RS,PHO,60,1491,717,0.653751232,-0.913853741,-0.260102508,-1.204425291,-0.083515004,-1.287940295,0.280957697,-0.836377051,-0.555419353,0.79831871,0.79831871,0,0.40391483,-0.928508852,-0.524594022,-0.564533696
Michael Carter-Williams,cartemi01,2021,RS,ORL,31,1689,800,-4.678140758,2.668205462,-2.009935296,-1.896696318,5.147574798,3.250878479,-4.289441248,3.391043349,-0.8983979,0.758833257,0.758833257,0,-4.320773962,2.564977025,-1.755796938,0.411967776
Wendell Carter Jr.,cartewe01,2021,RS,ORL,22,1198,583,-2.549767154,2.901961525,0.352194371,-4.475637891,0.89371987,-3.581918021,-3.004041327,2.714332927,-0.2897084,0.729365857,0.729365857,0,-2.893671454,1.803014371,-1.090657083,-0.336610122
Wendell Carter Jr.,cartewe01,2021,RS,CHI,32,1686,792,-2.550390996,0.881084,-1.669306996,-3.272699141,-2.173200638,-5.445899779,-2.844337231,0.270458522,-2.573878709,0.071332826,0.071332826,0,-2.276675996,0.821636183,-1.455039813,0.235554886
Alex Caruso,carusal01,2021,PO,LAL,58,125,63,-5.126939116,3.193796808,-1.933142308,-10.68290975,9.477163775,-1.205745971,-6.593247961,4.539397213,-2.053850747,0.022749854,0,0.022749854,-6.605158014,9.164147567,2.558989553,-1.391255009
Alex Caruso,carusal01,2021,RS,LAL,58,2541,1216,-1.087143475,3.949342835,2.862199359,-2.095822468,5.302529981,3.206707513,-1.337244617,4.414344419,3.077099802,3.627183578,3.627183578,0,-1.165476746,4.561838728,3.396361982,0.336076748
Willie Cauley-Stein,caulewi01,2021,PO,DAL,53,67,33,1.910602782,-0.667987319,1.242615463,-16.39819407,-3.754825313,-20.15301938,-1.992577661,-1.207922331,-3.200499992,-0.007837785,0,-0.007837785,-1.904156098,-1.398183898,-3.302339996,0.188156383
Willie Cauley-Stein,caulewi01,2021,RS,DAL,53,1869,906,-2.595751821,2.089524285,-0.506227536,0.698799362,4.912056062,5.610855424,-2.08886197,2.821262671,0.732400701,1.604305306,1.604305306,0,-1.909621733,2.123230909,0.213609176,-0.338976076
Chris Chiozza,chiozch01,2021,RS,BRK,22,490,232,3.005142138,-0.112496369,2.892645769,-1.659974042,4.646975036,2.987000994,2.140609535,0.894566613,3.035176148,0.684408014,0.684408014,0,2.756684243,-0.846306735,1.910377508,-0.053448328
Marquese Chriss,chrisma01,2021,RS,GSW,2,63,27,-5.928090315,7.801762198,1.873671883,-24.71716195,-7.089566284,-31.80672823,-10.14603907,5.170502751,-4.975536318,-0.030891738,-0.030891738,0,-9.165918739,4.447449974,-4.718468765,0.771000531
Brandon Clarke,clarkbr01,2021,PO,MEM,59,13,7,-6.212908686,2.50985119,-3.703057497,-8.780547837,25.16417149,16.38362365,-7.415954486,7.438380774,0.022426288,0.010014362,0,0.010014362,-7.258905003,1.35994505,-5.898959954,-1.894552132
Brandon Clarke,clarkbr01,2021,RS,MEM,59,3007,1415,-1.170531742,2.055337017,0.884805275,-1.232718015,-0.759045423,-1.991763438,-1.250932977,1.575312363,0.324379386,2.209287525,2.209287525,0,-1.410595739,1.285415484,-0.125180255,-0.464433028
Gary Clark,clarkga01,2021,RS,PHI,2,32,13,-6.344667046,-9.204285584,-15.54895263,10.28386917,-11.30611928,-1.022250112,-3.284097874,-10.27811105,-13.56220892,-0.072357189,-0.072357189,0,-4.178756964,-8.605445125,-12.78420209,0.906976742
Gary Clark,clarkga01,2021,RS,DEN,2,9,4,-2.916356783,-20.43895723,-23.35531402,9.041418967,-49.55249553,-40.51107657,-0.640130083,-27.81968281,-28.4598129,-0.051387515,-0.051387515,0,-1.446242164,-32.83877835,-34.28502052,-2.080532569
Gary Clark,clarkga01,2021,RS,ORL,35,1338,637,-3.378148108,-2.044539814,-5.422687921,-1.856441685,-0.464733491,-2.321175176,-3.225972799,-1.797799191,-5.02377199,-0.738457967,-0.738457967,0,-3.659831537,-2.536311427,-6.196142964,-0.06996454
Jordan Clarkson,clarkjo01,2021,PO,UTA,68,161,74,-2.028677635,1.164078977,-0.864598658,-6.773975978,12.47137942,5.697403443,-3.422981029,3.71478207,0.291801041,0.12182872,0,0.12182872,-3.10679698,0.225512228,-2.881284752,2.797965336
Jordan Clarkson,clarkjo01,2021,RS,UTA,68,3820,1818,4.323208987,-1.063505078,3.259703909,1.383029401,-1.741826418,-0.358797017,3.890136586,-1.339970424,2.550166162,4.925550645,4.925550645,0,4.329442834,-0.938893844,3.39054899,0.193391038
Nicolas Claxton,claxtni01,2021,PO,BRK,32,88,45,-6.627698479,-1.426700901,-8.05439938,-15.65080441,-12.15659665,-27.80740106,-9.010242362,-3.75726295,-12.76750531,-0.230938504,0,-0.230938504,-9.522309701,-5.36357098,-14.88588068,-2.586492648
Nicolas Claxton,claxtni01,2021,RS,BRK,32,1246,594,-2.364001266,5.876010195,3.512008929,-0.13387098,7.314116828,7.180245847,-2.095987373,6.55461131,4.458623936,2.177310707,2.177310707,0,-1.490343435,4.338675842,2.848332406,-0.338625497
Amir Coffey,coffeam01,2021,PO,LAC,44,1,0,-4.05262103,9.81177114,5.759150109,0.567151556,69.16426028,69.73141183,-3.195326254,22.55433299,19.35900673,0,0,0,-5.048498829,11.11889386,6.070395027,-2.179837283
Amir Coffey,coffeam01,2021,RS,LAC,44,819,394,-1.07484978,-1.480077478,-2.554927258,-9.687232142,5.677145767,-4.010086375,-2.992395133,-0.093357476,-3.085752609,-0.067381093,-0.067381093,0,-2.321622659,-1.66331082,-3.984933479,-0.166806315
John Collins,collijo01,2021,PO,ATL,63,156,80,-2.202704243,7.304234151,5.101529908,-0.49223617,-6.993340106,-7.485576277,-2.02640988,4.613545555,2.587135674,0.223618561,0,0.223618561,2.148676749,5.4488439,7.597520648,-0.459123897
John Collins,collijo01,2021,RS,ATL,63,3850,1848,1.291966282,1.06171415,2.353680432,2.938905704,0.321370941,3.260276645,1.686406988,0.966912806,2.653319794,5.09462778,5.09462778,0,1.663247676,0.581697203,2.244944879,0.002177766
Mike Conley,conlemi01,2021,PO,UTA,51,216,106,14.34686899,-8.863335671,5.483533318,26.74218628,-7.370370643,19.37181564,17.57617249,-9.037057633,8.539114857,0.616841984,0,0.616841984,14.43297168,-7.829979376,6.6029923,-1.995551659
Mike Conley,conlemi01,2021,RS,UTA,51,3168,1498,3.943041145,3.27660577,7.219646915,2.205901006,6.035487554,8.24138856,3.752039414,3.987716499,7.739755913,8.033280976,8.033280976,0,4.019154093,4.050234623,8.069388717,0.20371979
Pat Connaughton,connapa01,2021,PO,MIL,69,147,69,4.579687499,1.021111257,5.600798757,-1.393542124,-0.52265707,-1.916199194,3.544689787,0.490177064,4.034866851,0.245943517,0,0.245943517,2.595140589,-2.12777728,0.467363309,-0.159015863
Pat Connaughton,connapa01,2021,RS,MIL,69,3439,1575,-0.347621548,1.238903279,0.89128173,-0.566292925,2.783652755,2.21735983,-0.419364681,1.627129772,1.207765091,3.170748419,3.170748419,0,0.025878705,1.45979405,1.485672755,-0.303948765
Quinn Cook,cookqu01,2021,RS,LAL,16,138,62,-0.668390788,-5.500791745,-6.169182532,-8.632696148,2.439698222,-6.192997926,-2.389250383,-4.262426055,-6.651676437,-0.122748666,-0.122748666,0,-2.902226555,-5.946010782,-8.848237337,-0.548756556
Quinn Cook,cookqu01,2021,RS,CLE,7,197,95,0.413564073,-4.16096649,-3.747402417,-1.154694389,2.356457515,1.201763126,0.237453657,-3.003145205,-2.765691548,-0.000756307,-0.000756307,0,-0.864128623,-3.631021784,-4.495150407,-0.563825909
Tyler Cook,cookty01,2021,RS,DET,28,871,421,-4.051286734,-3.810103057,-7.86138979,0.268808924,-4.819137774,-4.55032885,-3.362804477,-4.241724752,-7.604529229,-1.034228699,-1.034228699,0,-4.725428798,-5.009686908,-9.735115706,-0.822745346
Tyler Cook,cookty01,2021,RS,BRK,4,36,17,-9.067826705,8.460877412,-0.606949293,-1.402432748,13.65138583,12.24895309,-8.085947374,10.05094472,1.964997347,0.04066481,0.04066481,0,-7.6403877,2.890086387,-4.750301313,-0.568518117
DeMarcus Cousins,couside01,2021,RS,LAC,16,426,207,-1.036762011,3.59049345,2.553731439,-5.760407266,-1.064304328,-6.824711594,-2.175526926,2.809158462,0.633631536,0.363633804,0.363633804,0,-0.656589474,3.19126854,2.534679066,1.775594451
DeMarcus Cousins,couside01,2021,RS,HOU,25,1088,506,-0.951531981,2.612638555,1.661106574,-2.413035626,2.467551406,0.05451578,-1.234909623,2.797327441,1.562417819,1.128689033,1.128689033,0,-1.121263775,2.511624706,1.390360931,1.395880723
Robert Covington,covinro01,2021,PO,POR,70,293,146,-3.524230677,4.95072648,1.426495802,12.539151,9.00419087,21.54334187,-0.427143898,6.085707545,5.658563647,0.649251343,0,0.649251343,-0.281126602,3.141598553,2.860471951,0.494390202
Robert Covington,covinro01,2021,RS,POR,70,4658,2243,-1.382081926,2.704687723,1.322605798,4.280013802,0.884868399,5.1648822,-0.333069951,2.534762724,2.201692773,5.653077054,5.653077054,0,0.623601393,3.121439434,3.745040827,-0.241172727
Torrey Craig,craigto01,2021,PO,PHO,32,51,23,6.502625995,-4.572963323,1.929662672,-3.693846248,1.353949685,-2.339896564,4.776534554,-3.603883581,1.172650973,0.047992602,0,0.047992602,7.191118457,-6.51575042,0.675368036,1.069026869
Torrey Craig,craigto01,2021,RS,PHO,32,1222,602,0.453502668,-0.547538077,-0.094035409,0.854981447,-3.879999865,-3.025018418,0.539038742,-1.303028763,-0.763990021,0.605196782,0.605196782,0,0.820452949,-0.961832416,-0.141379467,-0.792455889
Torrey Craig,craigto01,2021,RS,MIL,18,438,201,-3.181534989,2.008428904,-1.173106084,-3.721299272,-4.036008606,-7.757307877,-3.508356229,0.847448365,-2.660907864,0.009078338,0.009078338,0,-2.617093562,0.466894429,-2.150199133,-0.641890161
Jae Crowder,crowdja01,2021,PO,PHO,60,175,89,-1.753009905,7.721399301,5.968389395,5.318998604,17.08538722,22.40438582,-0.371970036,10.07703373,9.705063694,0.583827545,0,0.583827545,4.823273383,10.3484484,15.17172178,0.089722025
Jae Crowder,crowdja01,2021,RS,PHO,60,3433,1648,0.382358212,2.903528259,3.28588647,-2.476532854,4.115527402,1.638994547,-0.211451842,3.309714836,3.098262995,4.936417738,4.936417738,0,0.500400873,2.656046889,3.156447762,0.393082507
Jarrett Culver,culveja01,2021,RS,MIN,34,1078,499,-4.383076547,0.901755916,-3.48132063,-8.254702849,1.860883089,-6.39381976,-5.416248649,1.215619028,-4.200629621,-0.370850821,-0.370850821,0,-4.760472077,0.933517623,-3.826954454,0.419777835
Seth Curry,curryse01,2021,PO,PHI,57,174,83,5.252560882,-5.404377414,-0.151816532,26.23701602,-7.312877359,18.92413866,9.829164386,-6.091588189,3.737576196,0.275828654,0,0.275828654,7.643094922,-5.542644064,2.100450858,-2.596465328
Seth Curry,curryse01,2021,RS,PHI,57,3426,1638,0.173948249,-1.582040796,-1.408092547,3.018177843,-0.394081185,2.624096659,0.766286879,-1.46830338,-0.7020165,1.694108026,1.694108026,0,0.418914208,-0.996864368,-0.577950161,-1.027001899
Stephen Curry,curryst01,2021,RS,GSW,63,4715,2152,8.901550213,-2.39505911,6.506491103,5.556587366,0.509800956,6.066388322,8.763388359,-1.937159322,6.826229037,10.78923966,10.78923966,0,8.13977012,-1.64561035,6.49415977,2.641184754
Nate Darling,darlina01,2021,RS,CHA,7,53,26,-0.839849023,-6.372598162,-7.212447186,-26.75337207,-10.89841205,-37.65178411,-6.298612726,-7.710842601,-14.00945533,-0.148890908,-0.148890908,0,-3.607305182,-7.868134469,-11.47543965,-0.316410993
Anthony Davis,davisan02,2021,PO,LAL,36,237,119,1.456149454,1.408097759,2.864247213,-8.577657754,-14.43828577,-23.01594353,-0.506879621,-1.997218058,-2.504097679,0.015402967,0,0.015402967,-0.994350702,1.5863276,0.591976899,0.032458465
Anthony Davis,davisan02,2021,RS,LAL,36,2404,1162,0.508546199,3.188084137,3.696630336,2.946301162,1.930367391,4.876668553,1.0670202,3.039985965,4.107006165,4.073100428,4.073100428,0,1.031113113,3.868947303,4.900060416,0.196425379
Ed Davis,davised01,2021,RS,MIN,23,631,299,-2.470049081,-4.18144979,-6.651498871,-5.934551624,4.890320343,-1.044231281,-3.34438631,-2.445072078,-5.789458387,-0.459903445,-0.459903445,0,-3.947683995,-0.050204437,-3.997888432,-0.820000021
Terence Davis,daviste02,2021,RS,SAC,27,1235,581,1.257255098,-1.412941861,-0.155686764,-3.935735777,0.909559245,-3.026176532,0.226778653,-0.963568402,-0.736789749,0.599413469,0.599413469,0,1.197235851,-1.153048909,0.044186941,0.447582251
Terence Davis,daviste02,2021,RS,TOR,34,1052,493,-1.052336631,-3.523298004,-4.575634635,-1.701232209,-0.167462454,-1.868694663,-1.244044566,-3.019977103,-4.264021669,-0.38350059,-0.38350059,0,-1.527102355,-3.111279828,-4.638382182,0.710838105
Gabriel Deck,deckga01,2021,RS,OKC,10,456,212,0.778526998,-1.698551156,-0.920024158,1.225505168,-5.03983683,-3.814331662,1.060107422,-2.4383482,-1.378240778,0.146819025,0.146819025,0,-0.411811247,-2.408250788,-2.820062035,-1.057413708
Dewayne Dedmon,dedmode01,2021,PO,MIA,16,118,57,-3.739217655,-7.677107404,-11.41632506,4.501446162,-16.02337889,-11.52193273,-2.039459947,-9.920902678,-11.96036262,-0.275664821,0,-0.275664821,-4.441325229,-9.214929344,-13.65625457,-0.207442185
