player_name,player_id,Pos,Age,team,G,Season,min_played,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Chris Johnson,johnsch04,SF,24,UTA,12,2015,211,14.2,0.608,0.594,0.094,1.7,8.2,4.9,5.6,3,0,8.3,15.8,0.4,0.2,0.6,0.139,-0.7,1.2,0.5,0.1
Chris Johnson,johnsch04,SF,24,MIL,8,2015,128,9.7,0.502,0.6,0.067,1.8,8,4.9,5.7,2,1.3,0,10.9,0.1,0.1,0.3,0.102,-1,0.9,-0.1,0.1
James Johnson,johnsja01,PF,27,TOR,70,2015,1370,17.9,0.617,0.126,0.252,5.1,16.5,10.8,11.4,2,4.1,15,17.4,2.5,1.6,4.1,0.143,0.7,1.7,2.4,1.5
Joe Johnson,johnsjo02,SG,33,BRK,80,2015,2791,14.1,0.523,0.329,0.172,2.1,13.3,7.7,17.1,1.1,0.4,11.1,20.3,2.6,1.5,4.1,0.07,0.7,-0.8,-0.1,1.3
Nick Johnson,johnsni01,SG,22,HOU,28,2015,262,4.8,0.43,0.28,0.333,5.5,10.9,8.2,6.3,1.3,0.9,18.1,17.4,-0.4,0.2,-0.1,-0.02,-5.6,-0.9,-6.5,-0.3
Tyler Johnson,johnsty01,SG,22,MIA,32,2015,603,12,0.506,0.287,0.281,2.9,13.1,8.1,11.3,2.9,1.3,13.8,17,0.1,0.7,0.8,0.06,-2,1,-0.9,0.2
Wesley Johnson,johnswe01,SF,27,LAL,76,2015,2245,11.1,0.509,0.375,0.162,3.2,12.9,7.8,8.6,1.3,1.6,10.5,16.4,1,0.7,1.7,0.037,-1.1,-0.8,-1.9,0.1
Dahntay Jones,jonesda02,SF,34,LAC,33,2015,123,1.9,0.406,0.19,0.524,0.9,9,5,2.1,1.2,0,3.7,9.8,0,0.1,0,0.013,-7.6,-0.6,-8.3,-0.2
James Jones,jonesja02,SF,34,CLE,57,2015,669,11.1,0.565,0.871,0.229,1.6,9,5.3,5.4,1,0.9,5.5,15.8,1.2,0.4,1.5,0.11,0.2,-0.9,-0.7,0.2
Perry Jones III,jonespe01,SF,23,OKC,43,2015,631,6.9,0.459,0.326,0.201,1,11.7,6.5,4.2,1.4,1,10.7,15.3,-0.3,0.5,0.2,0.015,-4,-0.4,-4.4,-0.4
Terrence Jones,joneste01,PF,23,HOU,33,2015,889,18.3,0.567,0.124,0.314,9.7,17.6,13.7,6.9,1,5.2,9.8,18.4,1.7,1.3,3,0.16,0.7,0.5,1.2,0.7
DeAndre Jordan,jordade01,C,26,LAC,82,2015,2820,21,0.638,0.007,0.882,16.2,32.4,24.5,3.2,1.5,5.4,12.8,13.6,7.4,5.4,12.8,0.217,2.2,0.7,2.9,3.5
Jerome Jordan,jordaje01,C,28,BRK,44,2015,383,16.8,0.609,0,0.468,15.3,15.5,15.4,5.3,1.1,3.1,16.3,16.1,0.9,0.3,1.2,0.156,-0.6,-0.6,-1.2,0.1
Cory Joseph,josepco01,PG,23,SAS,79,2015,1444,15.5,0.564,0.107,0.348,3.5,11.4,7.5,19.7,1.6,0.9,12.4,17,2.7,1.8,4.5,0.149,0.2,1.3,1.4,1.2
Chris Kaman,kamanch01,C,32,POR,74,2015,1398,17.3,0.537,0,0.186,11.6,25.2,18.5,7.8,0.7,2.8,15.4,22.5,1.1,2.2,3.3,0.112,-0.8,0.1,-0.8,0.4
Enes Kanter,kanteen01,C,22,TOT,75,2015,2135,20.3,0.564,0.048,0.252,14.6,20.5,17.6,4.8,0.9,1.1,12.3,24.7,4.3,2.1,6.4,0.145,1.6,-2.5,-0.9,0.6
Enes Kanter,kanteen01,C,22,UTA,49,2015,1326,17.5,0.535,0.07,0.203,12.9,20.5,16.7,3.8,0.9,1,12.8,25.1,1.4,1.3,2.7,0.099,0,-2.7,-2.7,-0.2
Enes Kanter,kanteen01,C,22,OKC,26,2015,809,24.9,0.611,0.012,0.335,17.5,20.5,19,6.4,0.8,1.3,11.6,23.9,2.9,0.8,3.7,0.22,4.4,-2.3,2,0.8
Sergey Karasev,karasse01,SG,21,BRK,33,2015,555,10.5,0.508,0.403,0.284,4.5,8.9,6.7,12.3,2.1,0.1,13.7,14.4,0.3,0.4,0.7,0.061,-2.1,0.5,-1.7,0
Ryan Kelly,kellyry01,PF,23,LAL,52,2015,1233,8.6,0.473,0.434,0.307,1.1,12.4,6.5,10.9,1.2,1.6,9.5,14,0.4,0.3,0.7,0.027,-3,-0.3,-3.3,-0.4
Michael Kidd-Gilchrist,kiddgmi01,SF,21,CHA,55,2015,1587,15.1,0.519,0,0.444,7.4,21.9,14.4,8.2,1,1.9,9.9,18.4,1.6,2.2,3.8,0.114,-1.1,0.6,-0.5,0.6
Sean Kilpatrick,kilpase01,SG,25,MIN,4,2015,72,10,0.506,0.65,0.2,1.5,8.2,4.8,8.5,2.1,0,8.4,14.6,0.1,0,0.1,0.033,-1.4,-0.9,-2.2,0
Andrei Kirilenko,kirilan01,SF,33,BRK,7,2015,36,2.8,0.222,0,0.8,6.2,18.6,12.5,3.6,1.4,0,12.9,9.8,-0.1,0,0,-0.058,-4.4,-1.3,-5.7,0
Alex Kirk,kirkal01,C,23,CLE,5,2015,14,8.5,0.41,0,0.5,8.3,0,4.1,10.1,0,0,0,15.7,0,0,0,0.061,-2.5,-3.5,-6,0
Brandon Knight,knighbr03,PG-SG,23,TOT,63,2015,2035,17.1,0.543,0.361,0.251,1.6,12,6.8,27.4,2.3,0.4,16.1,25.9,2,2.5,4.5,0.106,1.9,-0.3,1.6,1.9
Brandon Knight,knighbr03,PG,23,MIL,52,2015,1688,18.5,0.556,0.341,0.26,1.8,13.1,7.5,28.6,2.5,0.5,16.7,26.6,2,2.4,4.4,0.124,2.5,0,2.5,1.9
Brandon Knight,knighbr03,SG,23,PHO,11,2015,347,10.5,0.472,0.469,0.203,0.6,6.7,3.6,21.6,0.9,0.2,12.9,22.6,0,0.1,0.1,0.016,-1.2,-1.7,-2.9,-0.1
Kyle Korver,korveky01,SG,33,ATL,75,2015,2418,14.8,0.699,0.748,0.197,0.7,13.3,7.2,12.1,1.1,1.5,14.1,14.4,5,2.4,7.5,0.148,2.4,0.4,2.8,3
Kosta Koufos,koufoko01,C,25,MEM,81,2015,1348,14.2,0.53,0,0.237,10.3,25.8,18.1,4.3,1.1,3.9,14.9,15.8,0.8,2.5,3.3,0.118,-2,0.7,-1.2,0.2
Ognjen Kuzmic,kuzmiog01,C,24,GSW,16,2015,72,12.9,0.727,0,0.333,10.8,14.5,12.7,11.1,1.4,1,26.7,11.3,0.2,0.1,0.3,0.171,-2.3,0.8,-1.4,0
Jeremy Lamb,lambje01,SG,22,OKC,47,2015,633,14.9,0.538,0.444,0.22,1.4,16.5,9.1,10.9,1.7,0.7,9,20.5,1,0.7,1.6,0.123,0.9,0.8,1.6,0.6
Carl Landry,landrca01,PF,31,SAC,70,2015,1192,14.9,0.578,0,0.407,9.8,15.5,12.8,3.6,0.6,1.1,11,18.1,2.3,0.5,2.8,0.112,-0.5,-1.7,-2.3,-0.1
Shane Larkin,larkish01,PG,22,NYK,76,2015,1865,10.9,0.504,0.269,0.181,1.7,9.4,5.4,19.4,2.6,0.4,15.1,13.6,0.8,0.9,1.7,0.045,-3,0.2,-2.8,-0.4
Joffrey Lauvergne,lauvejo01,C,23,DEN,24,2015,268,10.5,0.459,0.18,0.315,10.5,20.9,15.5,7.5,1.5,2.9,17.8,19.9,-0.2,0.3,0.1,0.012,-4.8,-0.8,-5.6,-0.2
Zach LaVine,lavinza01,PG,19,MIN,77,2015,1902,11.3,0.515,0.247,0.261,1.6,11.6,6.4,24,1.4,0.4,20.4,22,-0.7,0,-0.7,-0.018,-2.2,-2.5,-4.6,-1.3
Ty Lawson,lawsoty01,PG,27,DEN,75,2015,2665,18.5,0.526,0.221,0.392,1.6,8.1,4.7,43,1.7,0.3,14.6,20.6,6,1,7,0.126,3,-0.9,2.2,2.8
Ricky Ledo,ledori01,SG,22,TOT,17,2015,244,6.3,0.426,0.281,0.229,7.4,9.7,8.5,13,1.3,0.3,19.7,24.8,-0.6,0,-0.6,-0.112,-4.3,-3.8,-8.1,-0.4
Ricky Ledo,ledori01,SG,22,DAL,5,2015,11,-22.5,0.073,0.5,0.333,9.9,10,10,11.1,0,0,22.5,36,-0.2,0,-0.2,-0.72,-21.2,-10.2,-31.4,-0.1
Ricky Ledo,ledori01,SG,22,NYK,12,2015,233,7.6,0.45,0.267,0.222,7.2,9.7,8.4,13.1,1.4,0.4,19.5,24.3,-0.4,0,-0.4,-0.083,-3.5,-3.5,-7,-0.3
Courtney Lee,leeco01,SG,29,MEM,77,2015,2354,11.5,0.555,0.348,0.201,1,7.6,4.3,9.8,1.7,0.4,10,15.2,2.5,2.4,4.8,0.099,-1,0.5,-0.5,0.9
David Lee,leeda02,PF,31,GSW,49,2015,904,17.8,0.541,0.006,0.332,10,20.3,15.3,13.7,1.7,2.1,12,19.6,1.6,1.6,3.2,0.168,0.1,0.8,0.9,0.7
Malcolm Lee,leema01,SG,24,PHI,1,2015,2,-19.7,0,0,0,0,0,0,0,0,0,0,21.8,0,0,0,-0.527,-18,-9.7,-27.6,0
Alex Len,lenal01,C,21,PHO,69,2015,1518,13.5,0.542,0.008,0.295,10.2,22.7,16.4,3.1,1.1,5.3,15.7,13.7,1.2,2.1,3.4,0.107,-2.8,1,-1.8,0.1
Kawhi Leonard,leonaka01,SF,23,SAS,64,2015,2033,22,0.567,0.234,0.307,4.8,20.6,12.9,13,3.7,1.8,9.4,23,4.2,4.4,8.6,0.204,2.8,3.1,5.9,4.1
Meyers Leonard,leoname01,C,22,POR,55,2015,847,14.8,0.631,0.457,0.131,5.9,25.3,15.8,5.8,0.6,1.2,13.1,15.8,1.6,1.2,2.8,0.158,0.1,0.5,0.6,0.6
Jon Leuer,leuerjo01,PF,25,MEM,63,2015,824,11.9,0.478,0.106,0.216,7,21.7,14.3,8.8,1.1,0.9,10.5,18.6,0.2,1.2,1.3,0.078,-2.5,-0.3,-2.8,-0.1
Damian Lillard,lillada01,PG,24,POR,82,2015,2925,20.7,0.56,0.421,0.293,1.8,11.8,6.9,29,1.7,0.5,12.6,26.9,7.3,3.3,10.6,0.174,4.3,0.3,4.7,4.9
Jeremy Lin,linje01,PG,26,LAL,74,2015,1907,15.6,0.539,0.269,0.41,1.4,10.2,5.7,28.6,2.2,1.4,17.7,21.9,1.8,0.8,2.7,0.068,0.1,-0.5,-0.4,0.8
Shaun Livingston,livinsh01,PG,29,GSW,78,2015,1468,12.9,0.529,0.005,0.23,3.3,10,6.7,24.2,1.6,1,19,15.9,1.5,1.8,3.3,0.107,-1.4,0.6,-0.8,0.4
Brook Lopez,lopezbr01,C,26,BRK,72,2015,2100,22.7,0.558,0.01,0.278,11.5,17.1,14.3,4.5,1.1,4.8,8.6,26.3,4.7,2.2,7,0.159,1.8,-0.7,1.2,1.6
Robin Lopez,lopezro01,C,26,POR,59,2015,1638,16.2,0.574,0.002,0.291,12.7,13.1,12.9,5.1,0.5,3.7,12.9,15.5,3.2,1.9,5.1,0.15,0.1,0.1,0.1,0.9
Kevin Love,loveke01,PF,26,CLE,75,2015,2532,18.8,0.562,0.412,0.337,6.5,26.3,16.6,10.7,1,1.2,10,21.7,5.8,2.9,8.7,0.165,3.2,-0.4,2.7,3
Kyle Lowry,lowryky01,PG,28,TOR,70,2015,2414,19.3,0.527,0.375,0.299,2.6,13.1,7.8,32.4,2.3,0.4,12.8,25.4,5.1,2,7.1,0.141,3.2,-0.1,3,3.1
Kalin Lucas,lucaska01,PG,25,MEM,1,2015,6,-0.7,0,0,0,0,0,0,0,8.7,0,0,7.6,0,0,0,-0.057,-13.4,8.7,-4.7,0
John Lucas III,lucasjo02,PG,32,DET,21,2015,272,13,0.461,0.279,0.048,1.5,5,3.2,36,1.5,0,13.1,19.9,0.2,0.1,0.3,0.058,-0.2,-2,-2.2,0
Shelvin Mack,macksh01,PG,24,ATL,55,2015,833,13.2,0.489,0.435,0.106,1.1,9.5,5.4,28.6,1.8,0.2,13.8,19.5,0.5,0.8,1.3,0.075,-0.7,-1,-1.7,0.1
Ian Mahinmi,mahinia01,C,28,IND,61,2015,1146,10.8,0.516,0,0.481,10.2,24,17.2,4.4,1.3,3.1,18.7,12.5,0.1,2,2.1,0.09,-3.6,1.2,-2.5,-0.1
Devyn Marble,marblde01,SG,22,ORL,16,2015,208,5.9,0.362,0.5,0.364,2.7,14.4,8.4,11.5,2.2,0.8,15,13.1,-0.3,0.2,-0.1,-0.031,-4.7,-0.1,-4.8,-0.1
Shawn Marion,mariosh01,SF,36,CLE,57,2015,1101,11,0.489,0.172,0.127,6.8,14.2,10.5,6.9,1.3,1.9,10.5,12.9,0.8,0.9,1.7,0.074,-0.9,-0.1,-1,0.3
Kendall Marshall,marshke01,PG,23,MIL,28,2015,417,12.4,0.562,0.455,0.089,0.6,7.1,3.8,31.1,2.6,0,25,15.1,0.3,0.5,0.8,0.088,-0.7,-0.1,-0.8,0.1
Cartier Martin,martica01,SF,30,DET,23,2015,198,1.6,0.34,0.623,0,0,11.4,5.5,8,0.8,0.4,8.6,13,-0.3,0.1,-0.2,-0.053,-6.6,-0.6,-7.2,-0.3
Kenyon Martin,martike01,PF,37,MIL,11,2015,104,10,0.437,0,0.091,6.7,14.2,10.5,7,2.5,4.9,11.6,11.2,0,0.2,0.2,0.086,-4.4,2.2,-2.2,0
Kevin Martin,martike02,SG,31,MIN,39,2015,1302,16.7,0.549,0.306,0.309,1.6,11.1,6.2,12.5,1.3,0.1,9.7,26.6,2,-0.1,1.9,0.069,1.7,-2.4,-0.7,0.4
Wesley Matthews,matthwe02,SG,28,POR,60,2015,2024,16.1,0.586,0.592,0.193,2.1,9.5,5.9,10.8,1.9,0.4,9,19.8,4,2.2,6.2,0.147,2,1.1,3.1,2.6
Jason Maxiell,maxieja01,PF,31,CHA,61,2015,878,10.4,0.455,0,0.37,10.5,15.1,12.7,3.4,1.1,4,11.5,13.1,0.1,1.2,1.4,0.074,-3.8,0.6,-3.2,-0.3
O.J. Mayo,mayooj01,SG,27,MIL,71,2015,1697,13.5,0.529,0.395,0.198,2,10.5,6.3,19.4,1.7,0.9,14.4,23.6,0.9,1.9,2.8,0.079,-0.2,-0.4,-0.6,0.6
Luc Mbah a Moute,mbahalu01,PF,28,PHI,67,2015,1916,10.6,0.466,0.318,0.256,4.4,14.6,9.3,9.8,2.1,0.9,12.3,18.3,-0.9,2,1.1,0.027,-2.7,-0.1,-2.8,-0.4
James Michael McAdoo,mcadoja01,PF,22,GSW,15,2015,137,17.7,0.564,0,0.568,12.2,16.8,14.6,2.1,1.8,4.9,9.8,19.4,0.2,0.3,0.5,0.177,-2.1,-0.2,-2.3,0
Ray McCallum,mccalra01,PG,23,SAC,68,2015,1436,12.5,0.496,0.236,0.179,4.3,9.8,7.1,21.3,1.6,0.6,14.4,18.2,0.8,0.5,1.4,0.045,-0.9,-1.1,-2,0
CJ McCollum,mccolcj01,SG,23,POR,62,2015,973,13.1,0.534,0.381,0.2,1.6,8.3,5,10.3,2.3,0.6,10.8,20.5,0.7,1.1,1.8,0.089,-1.3,0.8,-0.6,0.4
KJ McDaniels,mcdankj01,SG,21,TOT,62,2015,1352,10.6,0.494,0.346,0.306,5,11.4,8,9.3,1.6,4.2,17.6,19.3,-0.9,1.5,0.6,0.02,-3.1,0.3,-2.8,-0.3
KJ McDaniels,mcdankj01,SG,21,PHI,52,2015,1319,10.8,0.499,0.351,0.313,5,11.3,8,9.3,1.7,4.2,17.9,19.2,-0.8,1.4,0.6,0.023,-3,0.3,-2.6,-0.2
KJ McDaniels,mcdankj01,SG,21,HOU,10,2015,33,4.6,0.346,0.2,0.133,3.4,13.3,8.4,9.9,0,4.7,5.9,22.2,-0.1,0,0,-0.061,-7.2,-1.9,-9.2,-0.1
Doug McDermott,mcderdo01,SF,23,CHI,36,2015,321,6.1,0.48,0.383,0.14,2.1,12.2,7.3,3,0.6,0.2,13,18.3,-0.3,0.2,0,-0.005,-4.1,-1.9,-6,-0.3
Mitch McGary,mcgarmi01,PF,22,OKC,32,2015,485,16.6,0.55,0.012,0.242,11.9,24.4,18.2,4.6,1.7,2.6,14.5,19,0.6,0.7,1.3,0.127,-1.4,-0.5,-1.9,0
JaVale McGee,mcgeeja01,C,27,TOT,23,2015,256,14.4,0.567,0,0.418,7.3,18.9,12.9,2,0.4,6.1,16.1,18.9,0.1,0.3,0.4,0.071,-2.6,-0.2,-2.8,-0.1
JaVale McGee,mcgeeja01,C,27,DEN,17,2015,195,16.7,0.597,0,0.475,7.5,19.5,13.3,0.8,0.5,7.6,15,19.2,0.2,0.2,0.4,0.109,-1.8,0.6,-1.2,0
JaVale McGee,mcgeeja01,C,27,PHI,6,2015,61,6.8,0.455,0,0.222,6.8,16.8,11.6,5.8,0,1.3,20.2,17.7,-0.1,0,-0.1,-0.052,-5,-2.7,-7.7,-0.1
Ben McLemore,mclembe01,SG,21,SAC,82,2015,2670,10.4,0.552,0.471,0.193,1.4,8.6,5.1,8.4,1.5,0.6,13.3,17.2,1.7,0.8,2.5,0.045,-1.3,-0.9,-2.2,-0.2
Jerel McNeal,mcneaje01,PG,27,PHO,6,2015,36,1.2,0.379,0.182,0.182,0,9.2,4.6,7.8,4.2,2.1,29.6,20.6,-0.2,0.1,-0.1,-0.149,-10.5,1.4,-9.1,-0.1
Josh McRoberts,mcrobjo01,PF,27,MIA,17,2015,296,10.2,0.613,0.358,0.245,2.9,15.1,9.1,17.5,2.1,0.9,27.3,12.8,0.1,0.3,0.4,0.07,-3,0.2,-2.8,-0.1
Jodie Meeks,meeksjo01,SG,27,DET,60,2015,1462,14.1,0.548,0.397,0.3,0.9,7.1,3.9,8.8,2.1,0.3,8.6,20.1,2.2,0.9,3.1,0.103,-0.3,-0.2,-0.5,0.5
Gal Mekel,mekelga01,PG,26,NOP,4,2015,43,0.5,0.15,0.15,0,0,2.6,1.3,42.2,2.4,0,9.1,23.3,-0.2,0,-0.2,-0.238,-8,-3.2,-11.3,-0.1
Khris Middleton,middlkh01,SF,23,MIL,79,2015,2378,15.6,0.563,0.308,0.18,2.3,14.3,8.4,12.7,2.6,0.4,10.8,19.9,3.2,3.5,6.7,0.135,0.5,1.1,1.6,2.2
CJ Miles,milescj01,SG,27,IND,70,2015,1841,14.1,0.525,0.539,0.195,1.1,11.7,6.4,7.1,1.7,1.1,7.5,23.9,1.3,2.3,3.6,0.093,0.8,0,0.9,1.3
Andre Miller,millean02,PG,38,TOT,81,2015,1253,13.3,0.548,0.117,0.266,3.4,10.2,6.9,34.5,1.3,0.4,24.3,15.3,1.4,0.8,2.2,0.084,-1.1,-1,-2.1,0
Andre Miller,millean02,PG,38,WAS,51,2015,631,14.3,0.575,0.056,0.275,3.8,9.8,6.9,34.1,1.1,0.3,22.4,14.8,1,0.6,1.6,0.124,-0.6,0,-0.5,0.2
Andre Miller,millean02,PG,38,SAC,30,2015,622,12.3,0.522,0.176,0.257,3,10.6,6.9,34.9,1.5,0.5,26,15.8,0.3,0.2,0.6,0.043,-1.6,-2,-3.6,-0.3
Darius Miller,milleda01,SF,24,NOP,5,2015,43,-5.1,0.143,0.143,0,0,2.6,1.3,6.1,1.2,0,12.5,8.5,-0.1,0,-0.1,-0.122,-9.9,-1.4,-11.3,-0.1
Mike Miller,millemi01,SF,34,CLE,52,2015,701,4.6,0.471,0.86,0.035,0.7,14,7.4,9,1,0.5,16.6,8.9,-0.1,0.5,0.4,0.028,-3.7,0.3,-3.4,-0.2
Quincy Miller,millequ01,PF,22,TOT,10,2015,119,7.4,0.338,0.474,0.289,3.7,14.9,9.4,9.8,3,3.3,10.5,17.8,-0.2,0.2,-0.1,-0.03,-4.4,0.6,-3.8,-0.1
Quincy Miller,millequ01,PF,22,SAC,6,2015,61,11.1,0.372,0.389,0.611,3.9,18,11.2,7.1,5,3.9,11.6,18.7,-0.1,0.1,0,0.01,-2.5,2.5,-0.1,0
Quincy Miller,millequ01,PF,22,DET,4,2015,58,3.6,0.3,0.55,0,3.6,11.7,7.5,12.7,0.9,2.7,9.1,16.8,-0.1,0,-0.1,-0.072,-6.4,-1.3,-7.7,-0.1
Patty Mills,millspa02,PG,26,SAS,51,2015,801,13,0.496,0.542,0.119,3,7.5,5.3,16.9,1.8,0.2,9,22.1,0.6,0.9,1.4,0.087,0,-0.2,-0.3,0.4
Elijah Millsap,millsel01,SG,27,UTA,47,2015,924,7.9,0.45,0.378,0.361,3.5,15.2,9.4,9.7,3.2,1.4,19.5,17,-1,1.4,0.4,0.02,-5.1,2.1,-3.1,-0.3
Paul Millsap,millspa01,PF,29,ATL,73,2015,2390,20,0.565,0.232,0.362,6.9,20,13.6,15.4,2.8,2.4,13.3,23.8,4,4.3,8.3,0.166,1.7,1.7,3.4,3.3
Nikola Mirotic,mirotni01,PF,23,CHI,82,2015,1654,17.9,0.556,0.502,0.455,4.3,21.8,13.3,9.7,1.7,2.4,10.6,22.8,3,2.7,5.7,0.165,1.4,1,2.3,1.8
Nazr Mohammed,mohamna01,C,37,CHI,23,2015,128,8.7,0.431,0,0.1,9.6,22.3,16.1,3.6,1.6,2.8,18.3,13.4,-0.1,0.2,0.1,0.04,-4.9,0.4,-4.5,-0.1
Greg Monroe,monrogr01,PF,24,DET,69,2015,2137,21.2,0.549,0,0.394,11.2,25.1,17.9,11.7,1.9,1.3,13,23.9,4,2.8,6.8,0.153,2,0,2,2.1
E'Twaun Moore,mooreet01,SG,25,CHI,56,2015,504,10.3,0.504,0.273,0.144,2.7,7.1,5,10.4,2.1,0.9,8.7,14.4,0.3,0.5,0.8,0.08,-2.7,1.1,-1.5,0.1
Eric Moreland,moreler01,PF,23,SAC,3,2015,2,40.8,1,0,0,0,54.8,28.4,0,0,0,0,22,0,0,0,0.431,8.7,8.5,17.2,0
Darius Morris,morrida01,PG,24,BRK,38,2015,299,6.7,0.377,0.311,0.085,2.6,7.5,5.1,24.7,1.6,0,16,20,-0.5,0.1,-0.4,-0.068,-4.3,-2.1,-6.4,-0.3
Marcus Morris,morrima03,PF,25,PHO,81,2015,2045,13.7,0.52,0.41,0.148,3.9,16.9,10.3,10.2,1.5,0.6,8.2,19,2.2,1.8,4,0.093,0.1,0,0.1,1.1
Markieff Morris,morrima02,PF,25,PHO,82,2015,2581,15.8,0.523,0.163,0.211,4.6,17,10.7,12.4,2,1.2,12.4,23.3,1.8,2.7,4.6,0.085,-0.5,0.2,-0.3,1.1
Anthony Morrow,morroan01,SG,29,OKC,74,2015,1806,14.8,0.604,0.528,0.145,2.4,9.1,5.8,5.2,1.5,0.5,5.5,16.5,4.4,1.2,5.7,0.151,1.9,-0.1,1.8,1.7
Donatas Motiejunas,motiedo01,PF,24,HOU,71,2015,2037,14.4,0.553,0.19,0.237,7.4,15.4,11.4,10.8,1.4,1.3,13.7,19.1,2.4,2.3,4.7,0.11,-0.4,-0.1,-0.5,0.8
Timofey Mozgov,mozgoti01,C,28,TOT,81,2015,2045,16.6,0.594,0.011,0.382,11,21.4,16.1,4.3,0.8,3.7,14.9,16.9,3.5,2.2,5.7,0.133,-0.6,-0.1,-0.7,0.7
Timofey Mozgov,mozgoti01,C,28,DEN,35,2015,897,13.8,0.554,0.026,0.371,10.6,22.6,16.4,2.7,0.8,3.6,14.8,15.3,0.9,0.9,1.8,0.096,-1.9,-0.1,-1.9,0
Timofey Mozgov,mozgoti01,C,28,CLE,46,2015,1148,18.7,0.621,0,0.389,11.4,20.4,15.9,5.6,0.8,3.9,15,18.1,2.5,1.3,3.9,0.161,0.4,-0.1,0.3,0.7
Shabazz Muhammad,muhamsh01,SG,22,MIN,38,2015,866,19.9,0.556,0.128,0.365,8.1,12.4,10.2,9.6,1.1,0.6,7.1,25.3,2.1,-0.1,2,0.11,3.5,-2.7,0.7,0.6
Toure' Murry,murryto01,SG-PG,25,TOT,5,2015,18,1.1,0.51,0,0.4,6.4,0,3.1,8.3,2.8,0,40.5,24.9,-0.1,0,-0.1,-0.171,-9.6,-2.3,-11.9,0
Toure' Murry,murryto01,PG,25,UTA,1,2015,1,-41.7,0,0,0,0,0,0,0,0,0,0,45.8,0,0,0,-1.046,-36,-20.3,-56.3,0
Toure' Murry,murryto01,SG,25,WAS,4,2015,17,3.6,0.615,0,0.5,6.8,0,3.3,8.8,3,0,45,23.7,-0.1,0,0,-0.12,-8.1,-1.2,-9.3,0
Mike Muscala,muscami01,PF,23,ATL,40,2015,502,18,0.608,0.146,0.166,12.2,14.8,13.5,8,1.6,3.2,11.5,16.7,1.2,0.7,1.9,0.179,0.3,-0.2,0.1,0.3
Shabazz Napier,napiesh01,PG,23,MIA,51,2015,1012,9.3,0.517,0.518,0.246,2.1,11.2,6.7,19.9,2.1,0.3,24.3,15.5,-0.3,0.8,0.5,0.024,-2.7,-0.5,-3.2,-0.3
Gary Neal,nealga01,SG,30,TOT,54,2015,1193,11.1,0.483,0.326,0.268,1.3,11,6,14.5,1,0.1,10.4,23.8,-0.2,0.8,0.6,0.023,-2.1,-1.3,-3.4,-0.5
Gary Neal,nealga01,SG,30,CHA,43,2015,931,9.9,0.466,0.334,0.256,1.6,9.7,5.6,14.9,0.9,0.1,11,24.4,-0.6,0.7,0.1,0.006,-2.7,-1.5,-4.3,-0.6
Gary Neal,nealga01,SG,30,MIN,11,2015,262,15.1,0.544,0.295,0.314,0,15.8,7.6,13.1,1.4,0,7.7,21.8,0.4,0,0.4,0.08,0.2,-0.7,-0.5,0.1
Jameer Nelson,nelsoja01,PG,32,TOT,63,2015,1407,12.1,0.503,0.512,0.071,2.5,8.9,5.7,27.8,1.7,0.3,17.3,19.5,0.6,0.8,1.4,0.047,-0.1,-0.9,-1,0.4
Jameer Nelson,nelsoja01,PG,32,DAL,23,2015,584,9.9,0.501,0.632,0.049,2.6,9.2,5.9,22.8,1.3,0.3,19,15.7,0.3,0.3,0.6,0.047,-0.5,-0.9,-1.4,0.1
Jameer Nelson,nelsoja01,PG,32,BOS,6,2015,121,8.7,0.323,0.61,0.22,2.7,12.9,7.7,37.4,2.9,0,16.7,19.5,-0.2,0.2,0,-0.015,-4.2,0.3,-3.9,-0.1
Jameer Nelson,nelsoja01,PG,32,DEN,34,2015,702,14.5,0.53,0.433,0.063,2.4,8,5.1,30.3,1.8,0.4,16.5,22.7,0.5,0.3,0.8,0.058,1,-1,0,0.3
Andrew Nicholson,nichoan01,PF,25,ORL,40,2015,492,10.3,0.483,0.216,0.132,3.8,15.2,9.4,7.3,0.6,2,10.7,20.8,-0.2,0.3,0.1,0.007,-3.4,-1.6,-4.9,-0.4
Joakim Noah,noahjo01,C,29,CHI,67,2015,2049,15.3,0.482,0.005,0.407,11.9,22.1,17.1,23,1.2,2.6,19.6,13.7,2.4,3.1,5.6,0.13,0.1,2,2.1,2.1
Nerlens Noel,noelne01,C,20,PHI,75,2015,2311,15,0.493,0,0.352,8.3,21,14.3,9.8,2.9,5,16.2,17,-0.2,4.2,4,0.083,-2.6,2.3,-0.3,1
Lucas Nogueira,noguelu01,C,22,TOR,6,2015,23,5.2,0.307,0,0.5,10,45.1,27.6,6.2,4.5,0,17,23.1,-0.1,0.1,0,-0.071,-10,-0.6,-10.5,0
Steve Novak,novakst01,SF-PF,31,TOT,35,2015,197,8.6,0.554,0.857,0.036,1.1,11.4,6.3,8.6,0,0.8,8.1,14.1,0.2,0.1,0.3,0.075,-0.1,-1.8,-1.9,0
Steve Novak,novakst01,SF,31,UTA,22,2015,109,14.5,0.669,0.943,0.057,1.1,15.8,8.5,9.3,0,0.7,7.7,16.4,0.3,0.1,0.4,0.162,3.6,-1.2,2.4,0.1
